1667	Rockin' Around The Christmas Tree (Remastered 2007)	Amy Grant	Home For Christmas	2:08
1668	Rockstar	Nickelback	All the Right Reasons	4:15
1669	Rollin' (The Ballad of Big & Rich)	Big & Rich	Horse of a Different Color	4:50
1670	Rolling Dice	Just A Gent	Stories to Tell	4:47
1671	Rolling In The Deep (Glee Cast Version Featuring Jonathan Groff)	Glee Cast	Glee: The Music, Volume 6	3:25
1672	The Room Where It Happens	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	5:18
1673	Roots	In This Moment	Ritual [Explicit]	4:09
1674	Rose's Turn (Glee Cast Version)	Glee Cast	Glee: The Music, Volume 3 Showstoppers	2:00
1675	Roses (Imanbek Remix)	Saint Jhn	Roses (Imanbek Remix) [Explicit]	2:56
1676	roslyn (slowed + reverb)	ghostly echoes, Creamy & 11:11 Music Group	roslyn (slowed + reverb)	3:32
1677	ROXANNE	Arizona Zervas	ROXANNE [Explicit]	2:43
1678	Rude Boy	Rihanna	Rated R [Explicit]	3:42
1679	Rudolph The Red Nosed Reindeer	VARIOUS ARTISTS	Christmas Factor, Vol. 7	2:30
1680	Rudolph The Red Nosed Reindeer	VARIOUS ARTISTS	Christmas Celebrations, Vol. 1	2:30
1681	Rudolph The Red-Nosed Reindeer	Bing Crosby	Bing Crosby - Christmas Classics	2:15
1682	Rudolph the Red-Nosed Reindeer	Gene Autry	Rudolph The Red Nosed Reindeer And Other Christmas Classics	3:09
1683	Rudolph The Red-Nosed Reindeer	Bing Crosby	That Christmas Feeling	2:16
1684	Rule the World	Walk Off the Earth	Sing It All Away	3:25
1685	Rumblin'	Neil Young	Le Noise [+Digital Booklet]	3:36
1686	Rumour Has It / Someone Like You	Glee Cast	Glee: The Music, Volume 7	3:27
1687	Run Away to Mars	Talk	Run Away to Mars	3:34
1688	Run Away with You	Big & Rich	Gravity	3:44
1689	Run This Town [feat. Rihanna & Kanye West]	Jay-Z	The Hits Collection Volume One [Explicit]	4:28
1690	Run to You  (LoFi)	Ocie Elliott & Nathan Kawanishi	Run to You (LoFi)	2:40
1691	Run Wild.	for KING & COUNTRY	RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition)	4:01
1692	Run Wild. (feat. Andy Mineo)	for KING & COUNTRY	RUN WILD. LIVE FREE. LOVE STRONG.	4:01
1693	Run the World (Girls)	Beyoncé	4	3:56
1694	Runaway 	Ramin Djawadi	Westworld: Season 2 (Music From the HBO Series)	2:48
1695	RUNNING	NF	HOPE	4:14
1696	Running For So Long (House A Home)	VARIOUS ARTISTS	The Peanut Butter Falcon (Original Motion Picture Soundtrack)	4:33
1697	Running with the Wolves	AURORA	All My Demons Greeting Me as a Friend (Deluxe)	3:14
1698	Running With The Wolves	VARIOUS ARTISTS	Eurovision Song Contest: The Story of Fire Saga (Music from the Netflix Film)	1:10
1699	The Russian And Molokov / Where I Want To Be	VARIOUS ARTISTS	Chess (The Original Recording / Remastered / Deluxe Edition)	6:23
1700	S.O.S. (Sawed Off Shotgun)	The Glorious Sons	S.O.S. (Sawed Off Shotgun) [Explicit]	3:15
1701	S&M	Rihanna	Loud [Explicit]	4:03
1702	SAD (Imanbek xxx Remix)	Rasster & Erin Bloomer	SAD (Imanbek xxx Remix) [Explicit]	2:55
1703	SAD!	XXXTentacion	? [Explicit]	2:46
1704	Sadie Hawkins Dance	Relient K	The Anatomy of the Tongue in Cheek	2:57
1705	Safe & Sound	William Joseph	Safe & Sound	4:01
1706	Same Old Love	VARIOUS ARTISTS	NOW That's What I Call Music!, Vol. 60 (Deluxe Edition)	3:47
1707	Same Old Love	Selena Gomez	Revival (Deluxe) [Explicit]	3:49
1708	Sandstorm (Radio Edit)	Darude	Sandstorm	3:46
1709	Santa Claus Is Comin' To Town (1990 - Remaster)	VARIOUS ARTISTS	Christmas Kisses	2:46
1710	Santa Claus Is Coming to Town	VARIOUS ARTISTS	Merry Xmas & Happy New Year! ...50 Songs	2:34
1711	Satisfied	Jordan Feliz	The River	3:41
1712	Satisfied	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	5:29
1713	Savage	Bahari	Savage	2:44
1714	Savage Daughter	Sarah Hester Ross	Savage Daughter	2:58
1715	Save the Last Dance for Me	Michael Bublé	It's Time	3:39
1716	Saved	Big & Rich	Horse of a Different Color	4:51
1717	Say Amen (Saturday Night)	Panic! At The Disco	Pray for the Wicked [Explicit]	3:09
1718	Say It	The Syndicate	Sounds of Syndication, Vol. 2 (Presented by Syndicate)	4:19
1719	Say It (feat. Tove Lo)	Flume	Skin [Explicit]	4:22
1720	Say It (Illenium Remix)	Flume & Illenium [feat. Tove Lo]	Say It (Illenium Remix) [Explicit]	4:27
1721	Say My Name	David Guetta	7 [Explicit]	3:18
1722	Say My Name	Destiny's Child	The Writing's On The Wall	4:31
1723	Say No to This	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	4:02
1724	Say Something	Justin Timberlake	Man of the Woods [Explicit]	4:38
1725	Say Something	A Great Big World	Is There Anybody Out There?	3:49
1726	Saying Goodnight	VARIOUS ARTISTS	Meet Me In St. Louis (Original Motion Picture Soundtrack)	3:32
1727	Scarlemagne's Waltz	VARIOUS ARTISTS	Kipo And The Age Of Wonderbeasts (Season 1 Mixtape) [Clean]	0:48
1728	Scars	I AM THEY	Trial & Triumph	3:58
1729	Schindler's List Main Theme	2Cellos	Score	4:21
1730	Schuyler Defeated	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	1:03
1731	Scooter Skunks	VARIOUS ARTISTS	Kipo And The Age Of Wonderbeasts (Season 3 Mixtape)	0:53
1732	Scotch & Chocolate	Nickel Creek	Why Should The Fire Die?	3:07
1733	The Search	NF	The Search	4:08
1734	Seasons	Bebe Rexha	Bebe [Explicit]	3:23
1735	Seavolution (From Hotel Transylvania 3)	Tiësto	Hotel Transylvania 3	2:01
1736	A Second Chance	VARIOUS ARTISTS	Kipo And The Age Of Wonderbeasts (Season 3 Mixtape)	0:33
1737	Second Chance	Shinedown	The Sound of Madness	3:42
1738	See a Victory (Studio)	Elevation Worship	At Midnight - EP	4:15
1739	A Sentimental Man (From "Wicked" Original Broadway Cast Recording/2003)	VARIOUS ARTISTS	Wicked	1:16
1740	Señorita	Shawn Mendes & Camila Cabello	Señorita	3:11
1741	Serotonin	girl in red	if i could make it go quiet [Explicit]	3:02
1742	Set Me Free	The Chicks	Gaslighter [Explicit]	3:19
1743	Setting the World On Fire	Kenny Chesney	Cosmic Hallelujah	3:37
1744	Seven Bridges Road (Album Version)	Ricochet	What You Leave Behind	3:07
1745	Seven Devils	Florence + The Machine	Ceremonials (Deluxe Edition)	5:03
1746	Seven Nation Army	2Cellos	Seven Nation Army	2:40
1747	Seventeen (Electro Swing Spin)	Glenn Gatsby & Luke & The Belleville Orchestra	Seventeen (Electro Swing Spin)	3:00
1748	The Sewers	Les Misérables Cast	Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)	2:23
1749	Sexy Bitch (feat. Akon)	David Guetta	One Love (Deluxe)	3:15
1750	Shake It Out	Florence + The Machine	Shake It Out (EP)	4:38
1751	Shake It Out	Florence + The Machine	Ceremonials (Deluxe Edition)	4:37
1752	Shakedown	The Score	ATLAS [Explicit]	3:25
1753	Shameless	Camila Cabello	Romance [Explicit]	3:39
1754	Shameless	Camila Cabello	Shameless	3:39
1755	She Burns	Foy Vance	The Wild Swan	3:49
1756	She Wants Me (To Be Loved)	The Happy Fits	What Could Be Better	3:19
1757	She's In Love With The Boy (Single Version)	Trisha Yearwood	Trisha Yearwood	4:08
1758	Shiny	VARIOUS ARTISTS	Moana (Original Motion Picture Soundtrack)	3:05
1759	Ship in a Bottle	fin	Lost at Sea	5:14
1760	Ship To Wreck	Florence + The Machine	How Big, How Blue, How Beautiful (Deluxe)	3:54
1761	Shivering	Illenium & Spiritbox	Shivering	5:01
1762	Shivers (Ofenbach Remix)	Ed Sheeran	Shivers (Ofenbach Remix)	3:07
1763	Short Change Hero	The Heavy	The House That Dirt Built	5:22
1764	Shoulders	for KING & COUNTRY	RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition)	5:03
1765	Show Me the Meaning of Being Lonely	Backstreet Boys	Millennium	3:54
1766	Show Pony	Glass Animals	I Love You So F***ing Much [Explicit]	4:16
1767	Show Yourself	VARIOUS ARTISTS	Frozen 2 (Original Motion Picture Soundtrack)	4:20
1768	Shut Eye	Stealing Sheep	Into the Diamond Sun	2:53
1769	Shut Up And Drive	Rihanna	Good Girl Gone Bad: Reloaded	3:32
1770	Side To Side [feat. Nicki Minaj]	VARIOUS ARTISTS	Best Of 2017 [Explicit]	3:46
1771	Sign Of Love	Neil Young	Le Noise [+Digital Booklet]	3:55
1772	Silence	Marshmello [feat. Khalid]	Silence	3:00
1773	Silent Night	VARIOUS ARTISTS	Waiting For Surprise, Vol. 1	3:04
1774	Silent Night	2Cellos	Silent Night	2:28
1775	Silent Night	Tommee Profitt	The Birth Of A King	4:55
1776	Silent Night	The Piano Guys	A Family Christmas	3:30
1777	Silk	Elijah Blond	Silk [Explicit]	2:15
1778	Silver Bells	VARIOUS ARTISTS	Christmas Celebrations, Vol. 1	3:04
1779	Silver Bells [feat. Carol Richards]	Bing Crosby	White Christmas	3:02
1780	Simple Romance	Coin	Dreamland	3:14
1781	Simple Things	Maya Jane Coles	What They Say EP	7:41
1782	Sincerely, Me	VARIOUS ARTISTS	Dear Evan Hansen (Original Broadway Cast Recording)	3:43
1783	Single Ladies (Put a Ring on It)	Beyoncé	I AM...SASHA FIERCE	3:13
1784	Six Foot Town	Big & Rich	Horse of a Different Color	3:47
1785	Skin and Bones	David Kushner	Skin and Bones	3:35
1786	Skip to My Lou	VARIOUS ARTISTS	Meet Me In St. Louis (Original Motion Picture Soundtrack)	2:27
1787	Sky Full Of Song	Florence + The Machine	High As Hope [Explicit]	3:46
1788	The Slam	TobyMac	Welcome To Diverse City	3:19
1789	Sleep at Night	The Chicks	Gaslighter [Explicit]	3:13
1790	Sleep Forever	Portugal. The Man	In the Mountain in the Cloud [Explicit]	6:20
1791	The Sleeping Beauty, Op. 66, Act I "The Spell": No. 9, Finale	André Previn	Tchaikovsky: The Sleeping Beauty, Op. 66	7:36
1792	The Sleeping Beauty, Op. 66, Act III "The Wedding": No. 24, Pas de caractère. Puss-in-Boots and the White Cat	André Previn	Tchaikovsky: The Sleeping Beauty, Op. 66	1:53
1793	The Sleeping Beauty, Op. 66, Prologue "The Christening": No. 4, Finale	André Previn	Tchaikovsky: The Sleeping Beauty, Op. 66	8:34
1794	Sleigh Ride	Bing Crosby	The Voice Of Christmas - The Complete Decca Christmas Songbook	2:44
1795	Slow Down	Gone West	Canyons	3:52
1796	Slow It Down	The Lumineers	The Lumineers	5:07
1797	Slow Sipper	The Dip	Slow Sipper	3:00
1798	Smells Like Teen Spirit	2Cellos	2CELLOS	2:50
1799	Smells Like Teen Spirit	Saint Mesa	Smells Like Teen Spirit	4:11
1800	Smile	Madeleine Peyroux	Keep Me In Your Heart For A While: The Best Of Madeleine Peyroux	4:01
1801	Smoke A Little Smoke	Eric Church	Carolina	3:11
1802	Smokestack Lightnin'	VARIOUS ARTISTS	The Vietnam War - A Film By Ken Burns & Lynn Novick (The Soundtrack)	3:07
1803	Smooth Criminal	2Cellos	2CELLOS	4:10
1804	Smooth Criminal (Glee Cast Version)	Glee Cast [feat. 2Cellos]	Smooth Criminal (Glee Cast Version)	3:34
1805	The Snake Song (Album Version)	Billy Gilman	One Voice	3:11
1806	Snowfall	Doris Day	The Doris Day Christmas Album	3:25
1807	So Alive	Goo Goo Dolls	Boxes	3:15
1808	So American	Portugal. The Man	In the Mountain in the Cloud [Explicit]	3:35
1809	So Big / So Small	VARIOUS ARTISTS	Dear Evan Hansen (Original Broadway Cast Recording)	4:12
1810	So Good (Orchestral Version / Amazon Original)	Halsey	So Good (Orchestral Version / Amazon Original)	3:08
1811	So Will I (100 Billion X)	Hillsong UNITED	Wonder	6:51
1812	Soldier	Tommee Profitt	Cinematic Songs (Vol. 1)	3:45
1813	Soldier (2017 Remaster)	Neil Young	Decade	2:29
1814	Soldier, Poet, King	The Oh Hellos	Dear Wormwood	2:45
1815	A Solemn Music	Boston Modern Orchestra Project, Gil Rose, Thomas Meglioranza, Kristen Watson	Virgil Thomson: Three Pictures	6:46
1816	Solitary Ground	Epica	Consign To Oblivion (Expanded Edition)	4:24
1817	Solitude	Ella Fitzgerald & Duke Ellington And His Orchestra	Ella Fitzgerald Sings The Duke Ellington Songbook (Expanded Edition)	2:08
1818	Some Things Never Change	VARIOUS ARTISTS	Frozen 2 (Original Motion Picture Soundtrack)	3:29
1819	Somebody More Like You	Nickel Creek	Why Should The Fire Die?	3:01
1820	Somebody That I Used to Know	Walk Off the Earth	Somebody That I Used to Know	4:08
1821	Somebody That I Used to Know	Walk Off the Earth	R.E.V.O.	4:08
1822	Somebody That I Used To Know (Glee Cast Version)	Glee Cast	Somebody That I Used To Know (Glee Cast Version)	4:06
1823	Somebody's Watching	TobyMac	Momentum	3:15
1824	Someday (From the August Rush Soundtrack)	August Rush (Motion Picture Soundtrack)	August Rush (Soundtrack)	3:03
1825	Someone Else	REZZ & Grabbitz	Someone Else	3:18
1826	Someone Else's Story	VARIOUS ARTISTS	Chess In Concert	3:39
1827	Someone You Loved	Lewis Capaldi	Breach [Explicit]	3:02
1828	Someone's Gonna Rescue You	Neil Young	Le Noise [+Digital Booklet]	3:26
1829	Something Bad (From "Wicked" Original Broadway Cast Recording/2003)	VARIOUS ARTISTS	Wicked	1:39
1830	Something Has To Break (Live)	Kierra Sheard	KIERRA	6:42
1831	Something I Can Never Have	Ramin Djawadi	Westworld: Season 1 (Music from the HBO Series)	5:56
1832	Something Just Like This / Hungarian Rhapsody	The Piano Guys	Something Just Like This / Hungarian Rhapsody	3:53
1833	Something Stupid (feat. Reese Witherspoon)	Michael Bublé	To Be Loved	2:57
1834	Something There	VARIOUS ARTISTS	Beauty and the Beast	2:19
1835	Somewhere Only We Know	Keane	The Best Of Keane (Deluxe Edition)	3:56
1836	Song About You	Mike Posner	A Real Good Kid [Explicit]	3:10
1837	The Song of the White Wolf	Dan Vasc [feat. Gabriel Belozi]	The Song of the White Wolf	3:39
1838	Songbird	Glee Cast	Glee: The Music, Volume 6	3:18
1839	Sorry Not Sorry	Demi Lovato	Tell Me You Love Me [Clean]	3:23
1840	Sorry Not Sorry	Demi Lovato	Tell Me You Love Me (Deluxe) [Clean]	3:23
1841	Sorry Not Sorry	Demi Lovato	Tell Me You Love Me (Deluxe) [Clean]	3:23
1842	Soul Fever Blues	Parov Stelar	The Burning Spider	3:05
1843	Soul Of A Woman	Neil Young International Harvesters	A Treasure	4:26
1844	Soul Shaker	Big & Rich	Comin' to Your City	3:05
1845	Soulmate	Lizzo	Cuz I Love You (Deluxe) [Explicit]	2:55
1846	The Sound of Silence	Disturbed	Immortalized (Deluxe Edition) [Explicit]	4:08
1847	The Sound of Silence (Live on CONAN)	Disturbed	The Sound of Silence (Live on CONAN)	4:13
1848	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	No.6 Collaborations Project [Explicit]	3:24
1849	Southerly Change	Mitch King	Southerly Change	6:09
1850	Southern Man (2017 Remaster)	Neil Young	Decade	5:29
1851	Southern Pacific	Neil Young International Harvesters	A Treasure	7:51
1852	Space Ghost Coast To Coast	Glass Animals	Dreamland [Explicit]	3:07
1853	Spaceship	Kesha	Rainbow [Explicit]	5:15
1854	Spanish Podcast: Basics for Absolute Beginners, Pt. 4	Carolia Spanish Languagetalk	Learning Spanish Podcast: Basics for Absolute Beginners (Carolia Season 1, Episode 1)	0:44
1855	Spark	Amber Run	5AM (Expanded Edition)	3:49
1856	Spicy Margarita (feat. Maria Becerra)	Jason Derulo & Michael Bublé [feat. Maria Becerra]	Spicy Margarita (feat. Maria Becerra)	2:34
1857	Spirit Break Out (Live)	Kim Walker-Smith	Still Believe (Live)	6:22
1858	SPLAT	Connor Price	SPLAT	2:06
1859	Stand By Me	Ben E. King	The Very Best of Ben E. King	2:55
1860	Stand By Me	Florence + The Machine	Songs From Final Fantasy XV	4:05
1861	Stand In Your Love (Radio Version)	Bethel Music & Josh Baldwin	Stand In Your Love (Radio Version)	3:41
1862	Star of Bethlehem (2016 Remaster)	Neil Young	American Stars 'N Bars	2:42
1863	Stars	Les Misérables Cast	Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)	2:45
1864	Stars Tonight	Zeds Dead & Droeloe	Stars Tonight	2:53
1865	Stars Were Gleaming	Jon Schmidt	Jon Schmidt Christmas	3:48
1866	Start Over (feat. NF)	Flame	Royal Flush	3:16
1867	Start a Riot	VARIOUS ARTISTS	Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)	2:51
1868	Stay	Zedd & Alessia Cara	Stay	3:30
1869	Stay Alive	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	2:39
1870	Stay Alive (Reprise)	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	1:51
1871	Stay Awake (From "Mary Poppins"/Soundtrack Version)	VARIOUS ARTISTS	Mary Poppins	1:45
1872	Stay Away (feat. Machine Gun Kelly & Goody Grace)	Mod Sun [feat. Machine Gun Kelly & Goody Grace]	Stay Away (feat. Machine Gun Kelly & Goody Grace) [Explicit]	2:31
1873	Stay With Me	Original Broadway Cast of Into the Woods	Into the Woods (Original Broadway Cast Recording)	2:42
1874	Stay With Me	VARIOUS ARTISTS	Into the Woods (Original Motion Picture Soundtrack)	3:14
1875	Stay, I Pray You	VARIOUS ARTISTS	Anastasia (Original Broadway Cast Recording)	3:26
1876	Steady as the Beating Drum	VARIOUS ARTISTS	Pocahontas	1:46
1877	Still God	Elevation Worship	Hallelujah Here Below	4:26
1878	Still Hurting	Jason Robert Brown	The Last Five Years (2013 Off-Broadway Cast Recording)	5:05
1879	Still In Control	Mack Brock	Covered	4:58
1880	Still Not Over You	Klyne	Klyne	3:49
1881	Still Rolling Stones	Lauren Daigle	Look Up Child	4:08
1882	Still, Still, Still	The Piano Guys	A Family Christmas	4:59
1883	Stitches (Instrumental Version)	Soft Background Music	Latest Music - Pop Music on Piano	3:25
1884	Stockholm Syndrome	blink-182	blink-182 [Explicit]	2:41
1885	Stockholm Syndrome Interlude	blink-182	blink-182 [Explicit]	1:40
1886	Stolen Dance	Milky Chance	Sadnecessary (Bonus Track Version)	5:14
1887	Stolen Love	Josiah and the Bonnevilles	Stolen Love	3:43
1888	Stonecutters	Dope Lemon	Honey Bones [Explicit]	4:30
1889	Stones (Live)	Kim Walker-Smith	Wild Heart	6:48
1890	Stories (Down To The Bottom)	TobyMac	Welcome To Diverse City	4:40
1891	Stormy Weather	Billie Holiday	The Complete Billie Holiday On Verve 1945 - 1959	3:41
1892	STORY	NF	CLOUDS (THE MIXTAPE)	4:40
1893	The Story I'll Tell	Maverick City Music	Maverick City, Vol. 3 Pt. 2	7:15
1894	The Story of Tonight	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	1:32
1895	The Story of Tonight (Reprise)	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	1:55
1896	Strange	Celeste	Not Your Muse (Deluxe)	4:16
1897	Stranger	Can't Swim	Fail You Again	3:57
1898	Street Urchins	VARIOUS ARTISTS	Aladdin (Original Motion Picture Soundtrack)	1:52
1899	Strip That Down [feat. Quavo]	VARIOUS ARTISTS	Best Of 2017 [Explicit]	3:24
1900	Stronger	The Score	Pressure [Clean]	3:11
1901	Stronger	The Score	Pressure [Clean]	3:11
1902	STRUT	EMELINE	STRUT [Explicit]	1:58
1903	Stubborn Love	The Lumineers	The Lumineers	4:39
1904	Stumptown	Nickel Creek	Why Should The Fire Die?	1:44
1905	Stupid Deep	Jon Bellion	Glory Sound Prep [Explicit]	2:58
1906	Submarines	The Lumineers	The Lumineers	2:43
1907	Such a Woman	Neil Young	Harvest Moon	4:37
1908	Sucker For Pain (with Logic, Ty Dolla $ign & X Ambassadors)	VARIOUS ARTISTS	Suicide Squad: The Album [Explicit]	4:04
1909	Suddenly	Les Misérables Cast	Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)	2:32
1910	Suddenly (Reprise)	Les Misérables Cast	Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition)	0:54
1911	Sugar Mountain (2017 Remaster)	Neil Young	Decade	5:45
1912	Summer Chronicles	Sweatson Klank	Embers	2:42
1913	Summer Samba (So Nice)	Astrud Gilberto	Talkin' Verve	2:43
1914	Summertime	Ella Fitzgerald & Louis Armstrong	The Complete Ella And Louis On Verve	4:59
1915	Sun Comes Up	Timmy Trumpet & Sam Feldt [feat. Joe Taylor & Ekko]	Sun Comes Up	2:21
1916	Sunny Day	MR TOUT LE MONDE	SUN	3:12
1917	Sunrise	Lin-Manuel Miranda	In the Heights (Original Broadway Cast Recording)	4:08
1918	Sunroof	VARIOUS ARTISTS	Pop Summer Hits 2024 [Explicit]	2:43
1919	Sunroof (Loud Luxury Remix)	Nicky Youre & dazy	Sunroof (Remixes)	2:54
1920	Sunset Lover	Petit Biscuit	Petit Biscuit	3:58
1921	Surface Pressure	Lin-Manuel Miranda, Germaine Franco & Encanto - Cast	Encanto (Original Motion Picture Soundtrack)	3:22
1922	The Surrey With The Fringe On Top	VARIOUS ARTISTS	Oklahoma! (2019 Broadway Cast Recording)	5:18
1923	Survivor	Destiny's Child	Survivor	4:14
1924	Swan Lake, Op.20, Act II: 14. Scene (Moderato)	André Previn/London Symphony Orchestra	Tchaikovsky: Swan Lake	3:00
1925	Sway With Me	VARIOUS ARTISTS	Birds of Prey: The Album [Explicit]	2:48
1926	Sweater Weather	The Neighbourhood	I Love You. [Explicit]	4:00
1927	Sweet Disposition	The Temper Trap	Conditions	3:50
1928	Sweet Dreams	Beyoncé	I AM...SASHA FIERCE	3:28
1929	Sweet Dreams (Are Made Of This)	REZZ & Fknsyd	Sweet Dreams (Are Made Of This)	2:34
1930	Sweet Nothing	Calvin Harris	18 Months [Explicit]	3:32
1931	Sweet Something	Will Magid & Alligator Spacewalk	Alligator Spacewalk	3:45
1932	A Symptom Of Being Human (Acoustic Remix)	Shinedown	A Symptom Of Being Human (Acoustic Remix)	4:11
1933	Taekwondo	Walk Off the Earth	Taekwondo (Original Motion Picture Soundtrack)	3:46
1934	Taekwondo (Acoustic)	Walk Off the Earth	Taekwondo (Original Motion Picture Soundtrack)	3:08
1935	Take a Break	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	4:46
1936	Take It All Back 2.0	Judah & the Lion	Folk Hop n' Roll (Deluxe)	3:38
1937	Take Me to Paris	Elizabeth Swados	The Liz Swados Project	2:22
1938	Take Me to War (Live)	The Crane Wives	Take Me to War (Live)	3:41
1939	Take A Slice	Glass Animals	How To Be A Human Being [Explicit]	3:49
1940	Take Some Time (Gus alt-J Remix)	Wilderado [feat. alt-J]	Take Some Time (Gus alt-J Remix)	4:11
1941	Take You To Rio	VARIOUS ARTISTS	Rio: Music From The Motion Picture	3:26
1942	Takeaway	The Chainsmokers	World War Joy [Explicit]	3:30
1943	Taking Over	Joe Goddard	Taking Over	5:36
1944	Tangerine	Glass Animals	Dreamland [Explicit]	3:20
1945	Tango Del Fuego	Parov Stelar	Voodoo Sonic (The Trilogy, Pt. 3)	3:03
1946	A Tear in Space (Airlock)	Glass Animals	I Love You So F***ing Much [Explicit]	3:24
1947	Tear It Down (From Hotel Transylvania 3)	Tiësto	Hotel Transylvania 3	2:40
1948	Teenage Dirtbag	Walk Off the Earth	Teenage Dirtbag	3:19
1949	Teeth	5 Seconds Of Summer	CALM [Explicit]	3:25
1950	Telephone [feat. Beyoncé]	Lady Gaga	The Fame Monster [Explicit]	3:40
1951	Tell It To My Heart [feat. Hozier]	Meduza [feat. Hozier]	Tell It To My Heart	2:45
1952	Tell Me	Teddy Swims	I've Tried Everything But Therapy (Part 1.5)	2:56
1953	Tempo (feat. Missy Elliott)	Lizzo	Cuz I Love You (Deluxe) [Explicit]	2:55
1954	Temporary Love	The Brinks	Temporary Love	3:25
1955	Ten Duel Commandments	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	1:46
1956	Tessellate	alt-J	An Awesome Wave	3:01
1957	Texas Man	The Chicks	Gaslighter [Explicit]	3:45
1958	Texas Sun	Khruangbin & Leon Bridges	Texas Sun	4:12
1959	Thank Goodness (From "Wicked" Original Broadway Cast Recording/2003)	VARIOUS ARTISTS	Wicked	6:23
1960	Thank You for the Cross	Vineyard Worship	Discover Vineyard Easter	4:57
1961	That Christmas Feeling	Bing Crosby & Friends	Bing Crosby's Christmas Special	1:33
1962	that way	Tate McRae	all the things i never said [Explicit]	2:55
1963	That Would Be Enough	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	2:58
1964	THAT'S A JOKE	NF	CLOUDS (THE MIXTAPE)	3:50
1965	THATS WHAT I WANT	Lil Nas X	MONTERO [Explicit]	2:24
1966	The Schuyler Sisters	Lin-Manuel Miranda	Hamilton (Original Broadway Cast Recording) [Explicit]	3:06
1967	Therapy Session	NF	Therapy Session	5:31
1968	There Is A Power [feat. Dante Bowe]	Rita Springer [feat. Dante Bowe]	There Is A Power	9:17
1969	There May Be Tears	Scott Cunningham Band	Come Away	4:29
1970	There's a Fine, Fine Line	Original Broadway Cast of Avenue Q	Avenue Q (Original Broadway Cast Recording) [Explicit]	2:40
1971	There's Nothing Holdin' Me Back	Shawn Mendes	Illuminate (Deluxe)	3:19
1972	There's a World (2009 Remaster)	Neil Young	Harvest (2009 Remaster)	2:59
1973	They Can't Take That Away From Me	Louis Armstrong & Ella Fitzgerald	Ella & Louis For Lovers (Deluxe Edition)	4:38
1974	They Say It's Spring	Blossom Dearie	Give Him The Ooh-La-La (Expanded Edition)	3:46
1975	Thief	Third Day	Third Day	4:24
1976	Thinking About You	Edwin Raphael	Ocean Walk	1:07
1977	This Feeling	The Chainsmokers	Sick Boy	3:17
1978	This Is Amazing Grace	Phil Wickham	The Ascension (Deluxe)	4:39
1979	This Is Me	VARIOUS ARTISTS	The Greatest Showman (Original Motion Picture Soundtrack)	3:54
1980	This Is Not A Test [feat. Capital Kings]	TobyMac	This Is Not A Test (Deluxe Edition)	2:39
1981	This Land Is Your Land	Neil Young & Crazy Horse	Americana [+video]	5:22
1982	This My Inheritance (feat. Leslie Jordan & David Leonard)	All Sons & Daughters [feat. Leslie Jordan & David Leonard]	Poets & Saints (feat. Leslie Jordan & David Leonard)	3:57
1983	This Time	August Rush (Motion Picture Soundtrack)	August Rush (Soundtrack)	4:11
1984	A Thousand Years	The Piano Guys	10	4:30
1985	Thriller / Heads Will Roll	Glee Cast	Glee: The Music, Volume 5	3:36
1986	Throne Room	Kim Walker-Smith	On My Side	4:44
1987	Thumbs	Sabrina Carpenter	EVOLution	3:36
1988	Thunder	VARIOUS ARTISTS	Best Of 2017 [Explicit]	3:08
1989	Thunderstruck	Tommee Profitt & William Joseph	Thunderstruck	5:08
1990	Tightrope	VARIOUS ARTISTS	The Greatest Showman (Original Motion Picture Soundtrack)	3:54
1991	Tights On My Boat	The Chicks	Gaslighter [Explicit]	3:02
1992	Til The Day I Die [feat. NF]	TobyMac	This Is Not A Test (Deluxe Edition)	3:47
1993	Timber	Pitbull	Global Warming: Meltdown (Deluxe Version) [Clean]	3:24
1994	Timbercats	VARIOUS ARTISTS	Kipo And The Age Of Wonderbeasts (Season 1 Mixtape) [Clean]	0:42
1995	Time (Edit)	NF	The Search	3:50
1996	Time Of Your Song (Album Version)	Matisyahu	Youth	4:26
